Algona,Alki,Arbor Heights,Arbors at Rock Creek,Atlantic,Auburn,Ballard,Ballinger,Bear Creek,Beaux Arts Village,Bellevue,Bitter Lake,Black Diamond,Bothell,Briarcliff,Briarcrest,Bridle Trails,Brighton,Broadview,Bryant,Burien,Burton,Capitol Hill,Carnation,Cedar Park,Central District,Central Houghton,Clyde Hill,Columbia City,Cougar Mountain,Covington,Crossroads,Crown Hill,Delridge,Des Moines,Douglas Park,Downtown,Dunlap,Duvall,EXP_ID,East Queen Anne,Eastgate,Eastlake,Echo Lake,Education Hill,English Hill,Enumclaw,Everest,Factoria,Fairmount Park,Fall City,Fauntleroy,Federal Way,Fremont,Gatewood,Genesee,Georgetown,Gold Bar,Grass Lawn,Greater Duwamish,Green Lake,Greenwood,Haller Lake,Highland Terrace,Highlands,Highline,Highpointe,Hillwood,Hunts Point,Inglewood-Finn Hill,Innis Arden,Issaquah,Issaquah Highlands,Junction,Kenmore,Kennydale,Kent,Kingsgate,Kirkland,Klahanie,Lake City,Lake Forest Park,Lake Hills,Lakeland Hills,Lakeview,Laurelhurst,Lawton Park,Lea Hill,Leota,Licton Springs,Lower Queen Anne,Loyal Heights,Madison Park,Magnolia,Mann,Maple Leaf,Maple Valley,Market,Medina,Mercer Island,Meridian Park,Miller Park,Milton,Montlake,Morning Glen,Moss Bay,Mount Baker,Newcastle,Newport,Norkirk,Normandy Park,North Admiral,North Beach/ Blue Ridge,North Bend,North City,North Issaquah,North Juanita,North Queen Anne,North Redmond,North Rose Hill,North Seattle,Northeast Bellevue,Northeast Seattle,Northgate,Northwest Bellevue,Northwest Seattle,Old Ballard,Others,Overlake,Pacific,Parkwood,Phinney Ridge,Pinehurst,Preston,Queen Anne,Rainier Beach,Rainier Valley,Rainier View,Ravenna,Ravensdale,Redmond,Redmond Ridge,Redmond Ridge East,Renton,Richmond Beach,Richmond Highlands,Ridgecrest,Riverton-Boulevard Park,Salmon Creek,Sammamish,Scenic Hill,SeaTac,Seahurst,Seattle,Seward Park,Shoreline,Shorewood on the Sound,Skykomish,Snoqualmie,Snoqualmie Ridge,Somerset,South Juanita,South Rose Hill,Southeast Magnolia,Southeast Redmond,Southwest,Squak Mountain,Squire Park,Stevens,Talus,The Wedge,Town Center,Tukwila,Tuscany,Vashon,Viewpoint,Wallingford,Washington Park,Wedgwood,West Bellevue,West Lake Sammamish,West Queen Anne,West Ridge,West Seattle,West Woodland,Westlake,Westminster Triangle,Whittier Heights,Wilburton,Willow - Rose Hill,Woodinville,Woodridge,Yarrow Point,administrative_area_level_1,administrative_area_level_2,age,age_renovated,bathrooms,bedrooms,condition,count_clinics,count_markets,count_restaurants,count_schools,count_stations,country,floors,grade,id,locality,log_age,log_age_renovated,log_count_clinics,log_count_markets,log_count_restaurants,log_count_schools,log_count_stations,log_price,log_sqft,log_sqft_above,log_sqft_basement,log_sqft_living,log_sqft_lot,price,split,sqft,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront
1.4098542149207184e-05,0.0001654109354270658,4.4377924451692984e-05,,0.0001320607969788517,0.007845611655001389,0.0002500329537828926,,,,,3.5482972393685324e-05,9.678959323948387e-05,0.0002961724892344948,0.0002299712376651523,2.122095720293703e-05,0.00043228728056819677,0.00010502870048834238,0.00013035607450433826,3.1540219799585027e-05,0.00018519132804071132,,0.000583993134537928,4.610724449354918e-05,0.00010960516890263708,0.0006291068368348921,0.0008689204155695531,0.002428326062951307,0.00014914986973063374,0.00013563520995846378,0.001721850969780191,2.249218372936692e-05,5.17063040849395e-05,0.0005478403294290116,0.0008311415102439459,,,5.410470023090208e-05,9.370098064065727e-05,67.0,0.0013082879883125995,3.575159803148582e-05,0.00015263014266842794,2.093410919565979e-05,0.0010566343837818085,2.1609196473400994e-05,0.0012257006714140482,,,4.9889219060140276e-05,1.9617927192833228e-05,0.00020464671194622006,0.014911946912910968,4.247601966188285e-05,9.8169369756938e-05,6.163325634539357e-05,,,4.4242273200453756e-05,0.0008334118660977607,0.0007117434811614372,7.847487632623228e-05,4.5673274533906236e-05,,0.0004802464156013185,0.0010086242560798067,,8.873957049017869e-06,,0.0013283297113215234,,,,,8.195027779200091e-05,0.00046674789782382326,0.014792066432812674,0.000405561759457623,,,0.0002736107901507618,0.00010295466083696557,7.348769406582079e-05,0.00015424149108033818,,,0.0007389088017016103,0.000921568568282942,2.7896947891128692e-05,6.487878059166398e-05,,,0.0018902364347085324,0.001181110839999724,,0.000199207209853917,0.001724948805625026,,,0.006976766501995984,3.133770643825945e-05,,,0.00030339171048172014,,,0.00012818697145875797,9.551640379555094e-05,0.00013829001033898624,0.001665853520315674,0.00010077617538996474,3.745891075909706e-05,0.0006156546891191243,2.1402114875260545e-05,5.415083764694068e-05,,4.290739639716805e-05,0.00021888992942632006,0.0001704060845511499,0.0001436481170399977,0.00018802517056006683,0.0001452510129003661,0.0011291284719123055,1.459762612300929e-05,0.013734656579521016,0.00017513108321524803,0.00022039664886158546,0.005155385188283798,0.0001856859491350964,2.110792314502337e-05,4.91912895439918e-06,4.8470369924316163e-05,,,,0.00016944998565163768,0.0002891079976992325,0.00011837600638443044,,1.4368728297002066e-05,0.0003977086767902397,0.0003784334247425346,0.0003076090627854339,0.0010719761314031374,4.898212147622258e-05,1.0640029486392084e-05,5.14677941307193e-05,,7.165383918364361e-05,0.0011471580067329214,0.0003093668652667132,0.0003640581332568391,2.2228417009484155e-05,0.0004112131774004024,0.00011930895942616294,,,,2.9410275378869465e-05,7.267110687873906e-05,0.0005458025841860211,0.00022925045587476935,1.3652605989770327e-05,,,0.00016510310153078936,,,0.00020936776570540616,,3.5826045778412154e-05,,0.0002054064817422632,,2.650984175743697e-05,7.650290734576407e-05,0.0005585518127315238,,,0.0028586852416783663,0.0010079665377700831,0.00045434141134376133,6.243384454257119e-05,0.00031426537526817465,,,,,,0.0001902146569947207,0.0002255035672789325,0.0002189636925208569,,,,0.12372734586030976,0.012042761969889293,0.005807865757839592,0.0020869478729853026,0.0055058205464362225,0.01698259764301256,0.0069305344924068535,0.02566942288794681,0.024473436240188544,0.004572018086009996,,0.002425431708246552,0.3721337570621861,,,,,,,,,,,,,,,,,,0.010913773845601138,0.019717732702009442,0.009453247264175384,0.11359170692499318,0.05940738689264191,0.010073240373024516,0.025396368080136608,0.022435958864763336,0.0169434764303664
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13158851072365832,0.016507550606147343,0.007490683766285767,0.003017050457436623,0.006886306320597321,,,,,,,0.0028518968125351533,0.3740723031800072,,,,,0.039097876804034634,0.01353678738576893,0.04024397564259715,0.03098449332938911,0.006824608998403882,,0.013347039786888773,0.029385002488059867,0.012094374645816749,0.11252164292929044,0.013529522678665732,,,,,,,0.07154260270986636,,0.03301055587498932,0.024352292548320054,0.017114922311241402
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007332184778006503,0.0030195732044726287,0.006955103978777265,0.039124632984897136,0.013365961843790823,0.04039720564228101,0.031034205861912568,0.0068191598740000425,,0.0027848655025400192,0.3744245626590031,,,0.13103445782390985,0.01703186787353114,,,,,,,0.013466187235311958,0.027157015665664502,0.01217114855381597,0.11442967825006305,0.013611368356601594,,,,,,,0.07160482446741516,,0.032759261330149315,0.02423506785928593,0.01724166625457034
,,,,,0.008444654642384862,,,,,0.02956363206649405,,0.00011191417419342202,0.0014689857425458908,,,,,,,0.00017500436552855242,,,3.0137618602947234e-05,,,,,,,0.0006423158313494606,,,,0.00025805209597622446,,,,6.751477102221534e-05,70.0,,,,,,,0.0002818377796635253,,,,,,0.007898321089185874,,,,,,,,,,,,,,,,,,,,,,6.480604068806158e-05,,0.006989587497535614,,0.014299659531575441,,,0.00010973496219213028,,,,,,,,,,,,,,,0.0022981554622525657,,,0.009891452874986831,,,,,,,,4.096558998357144e-05,,,0.0002368774425375658,,,3.6453019999864095e-05,,,,,,,,,,,,,,0.009878044956063795,,,,,,,,,,,,,0.011275379645044391,,,0.00192795005922842,,,,,,0.001356113651888122,,9.818410077056757e-05,,0.030534006872371407,,0.002546197012786769,,,6.789102627954995e-05,,,,,,,,,,,,,,7.575621977346219e-05,,8.04680749783248e-05,,,,,,,,,,,,,,,,0.0009562477456708195,,,,,0.106996025258937,0.011731184293338585,0.0062273355103545786,0.0024000705934997665,0.004349016173676838,0.03029904383479125,0.007466766769417055,0.01906488412105476,0.014548289714345219,0.004182603342456818,,0.0021878506945229442,0.3592201844443938,,,,,,,,,,,0.011213469042462905,0.022550928342723327,0.009199054168641608,0.11423356752856853,0.00984458068230076,,,,,,,0.06329202590671497,,0.019122501726025445,0.02303814461963518,0.01712617126858431
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007569829418415508,0.0029597206148764964,0.006986318500273243,,,,,,,0.0027698230718863266,0.37407496703068055,,,0.1310834746316313,0.017118242808399034,0.03889225964233575,0.013404680798985037,0.04040991441814962,0.03113374489080058,0.006911387423886024,,,,,,,,,0.013538027703298131,0.02611802661139689,0.011786359898326177,0.11593724756504055,0.07175489249523183,0.013521159189595929,0.03259852400372943,0.02414932442941171,0.017282074853649784
,,,,,0.008512934588729211,,,,,0.029543979769063426,,0.00011123407663169396,0.0014674730734478552,,,,,,,0.00016441522993138584,,,3.004527090561502e-05,,,,,,,0.0006369960747161339,,,,0.0002674920936892053,,,,4.7892586742019643e-05,72.0,,,,,,,0.0003522444631319741,,,,,,0.007888712693523644,,,,,,,,,,,,,,,,,,,,,,7.455198436646998e-05,,0.006995097545584933,,0.014222744962251925,,,0.000117221699063851,,,,,,,,,,,,,,,0.0022903384351594487,,,0.010060597731789928,,,,,,,,3.784234675830003e-05,,,0.0002256214581480765,,,3.717216725763594e-05,,,,,,,,,,,,,,0.010061038435480259,,,,,,,,,,,,,0.011297344970913841,,,0.0019424059765214962,,,,,,0.0014123876620935716,,0.00010404433500470545,,0.030515668264332062,,0.002555773742850197,,,5.461075223149836e-05,,,,,,,,,,,,,,7.551027025394513e-05,,8.295200877163429e-05,,,,,,,,,,,,,,,,0.000967562449861828,,,,,0.10652377799253088,0.012255718921134256,0.006148473782179757,0.002559523379005976,0.004311424802819962,,,,,,,0.002164321726605331,0.35928169126292153,,,,,0.029875461168783462,0.007354039211032366,0.01875019939177568,0.014673104489128038,0.004276030517063507,,,,,,,,,0.011472879782095241,0.024498610742224564,0.009517328635321341,0.11217651913469802,0.06316035229624968,0.009676333288744449,0.019106371449685904,0.022920138055320453,0.017143792851471884
1.3192654579646844e-05,0.00016825485527118786,4.6600079127678525e-05,,0.00013034030251409171,0.007794502507192759,0.0002343908976924165,,,,,3.33333748261513e-05,8.288109729076887e-05,0.00029511700087801366,0.00018889805724841774,2.0180828224509635e-05,0.0004374003235932469,0.00010636828089874693,0.00012764759526826444,3.284424120005731e-05,0.0001841512544834151,,0.0005554716773156148,3.637014741280845e-05,0.00012358801955639749,0.0007053561674178322,0.000867040030312009,0.002402673440263942,0.000151873652294935,8.717480589913337e-05,0.0017103498114581582,1.332557134625047e-05,4.7799747956932095e-05,0.0005553777287980695,0.0008334185238841938,,,5.964726498814829e-05,8.942857319726548e-05,73.0,0.0013237143444375292,5.916166844998008e-05,0.00015188671792336478,2.2462518427731726e-05,0.0010621959994596183,1.716564405031003e-05,0.0012361725375127461,,,5.269672447256631e-05,3.235980466082858e-05,0.0002416560913086916,0.014886484643407357,4.691294676127691e-05,0.00010745125780306115,6.348226213748752e-05,,,4.333309139538746e-05,0.0008216398084969943,0.0007189661340126906,7.930382937116427e-05,4.0778044745495566e-05,,0.0004790133372135263,0.0010187959610077652,,8.839465040683479e-06,,0.0011997924429292502,,,,,8.013920268898716e-05,0.0004635392832437697,0.014812293060430526,0.0004026655753814184,,,0.00026572477466454676,0.00010338054473574974,7.227102941675221e-05,0.00015065765681778886,,,0.0006849940175480994,0.0008968392286467301,2.0087854734056603e-05,6.0370315592146654e-05,,,0.001882801618081761,0.001208329025101744,,0.00020043145316964308,0.0017645732192561176,,,0.007022915252114669,3.245791999642448e-05,,,0.0003242415857298064,,,0.00012219519804170081,9.13558624859822e-05,0.00013829001089665064,0.0016721796634904212,0.00010307922136991729,3.3443354040578496e-05,0.0006063229145412051,2.594103353506753e-05,5.5264093802392616e-05,,4.118767511559855e-05,0.00022657346690349976,0.00018364652342605883,0.00014657523900403924,0.00020955040654014974,0.00015715934811181255,0.001119938654761134,1.3952179797195261e-05,0.013737399712052423,0.00017404080050104103,0.00022038917602971363,0.005254698022278196,0.0001604446503849952,3.2157176796024995e-05,4.217190606629639e-06,4.7999783033651204e-05,,,,0.00019735376073112595,0.0002975825910300409,9.836076442430956e-05,,1.1351917042843345e-05,0.00039838112762979715,0.0004153821824710282,0.00030457027616772177,0.001082302500143084,8.865127692460066e-05,1.0537206085150404e-05,5.192413288171179e-05,,5.350819764130808e-05,0.0011898713403903412,0.00029304867948850373,0.000374872982415873,2.2228417009484162e-05,0.00038882723567575187,0.00011202478986713799,,,,2.603346498679045e-05,7.299870283462704e-05,0.0005501539834798622,0.00022941508318950025,1.90102913972168e-05,,,0.00016785970252492107,,,0.00018999829574692508,,3.509311822496212e-05,,0.00019757322445139924,,4.171494123408481e-05,8.016147562812798e-05,0.0006588678237142041,,,0.0028552042027865324,0.0010008695474912016,0.0004426749386971365,5.894235295758118e-05,0.00030136050604565544,,,,,,0.00017712349944769894,0.00021666413010449487,0.00021260055665481265,,,,0.1241550486289755,0.011801313617272113,0.00569911889115025,0.0020397190189041163,0.005468909694093175,,,,,,,0.0024290215970349,0.37219497582324895,,,,,0.016923697895016653,0.0071426113043175825,0.02536290614423921,0.024229164637948858,0.00452519456585512,,,,,,,,,0.011368047147237794,0.0222818050583153,0.009435120216240652,0.1111141975384128,0.05941268270904801,0.009713509774052474,0.025400824329342105,0.02261251287189404,0.016888541555469268
,,,,,0.008428529389713703,,,,,0.029557651373105343,,0.00010710765227109418,0.001466232885461909,,,,,,,0.00022376307560243705,,,3.383694152442416e-05,,,,,,,0.0006352962106218272,,,,0.0002651154966682646,,,,5.225529075478872e-05,74.0,,,,,,,0.00029896250185909714,,,,,,0.007850735078705637,,,,,,,,,,,,,,,,,,,,,,7.034931426924649e-05,,0.006991667702688499,,0.014205142538603232,,,0.00011875443197151002,,,,,,,,,,,,,,,0.0022894319569163584,,,0.009927221526362186,,,,,,,,4.712819330772033e-05,,,0.00020470914307493056,,,4.30257891085543e-05,,,,,,,,,,,,,,0.009852352934827478,,,,,,,,,,,,,0.011297147414590022,,,0.0019456693276591879,,,,,,0.0013959969142740794,,0.00010424952231161191,,0.03048322694903965,,0.0025545002531692056,,,5.583309454845201e-05,,,,,,,,,,,,,,7.133338670270942e-05,,7.715667776623275e-05,,,,,,,,,,,,,,,,0.0009619647786298408,,,,,,,0.006086347196416275,0.002460888825227988,0.004294939534653593,0.02993674452312782,0.007243998560832504,0.018933057580407142,0.014660502970355784,0.00435919950499636,,0.002145939223411236,0.3592220497364135,,,0.10692114677284477,0.011988195283577916,,,,,,,,,,,,,,0.0116369461724144,0.02614542936312999,0.009226712733945198,0.11064801847016248,0.0634868128120276,0.009644488303101304,0.01912258633460816,0.0230007927612984,0.017218855590938355
1.4098542149207184e-05,0.0001654109354270658,4.4377924451692984e-05,,0.0001320607969788517,0.007845611655001389,0.0002500329537828926,,,,,3.5482972393685324e-05,9.678959323948387e-05,0.0002961724892344948,0.0002299712376651523,2.122095720293703e-05,0.00043228728056819677,0.00010502870048834238,0.00013035607450433826,3.1540219799585027e-05,0.00018519132804071132,,0.000583993134537928,4.610724449354918e-05,0.00010960516890263708,0.0006291068368348921,0.0008689204155695531,0.002428326062951307,0.00014914986973063374,0.00013563520995846378,0.001721850969780191,2.249218372936692e-05,5.17063040849395e-05,0.0005478403294290116,0.0008311415102439459,,,5.410470023090208e-05,9.370098064065727e-05,75.0,0.0013082879883125995,3.575159803148582e-05,0.00015263014266842794,2.093410919565979e-05,0.0010566343837818085,2.1609196473400994e-05,0.0012257006714140482,,,4.9889219060140276e-05,1.9617927192833228e-05,0.00020464671194622006,0.014911946912910968,4.247601966188285e-05,9.8169369756938e-05,6.163325634539357e-05,,,4.4242273200453756e-05,0.0008334118660977607,0.0007117434811614372,7.847487632623228e-05,4.5673274533906236e-05,,0.0004802464156013185,0.0010086242560798067,,8.873957049017869e-06,,0.0013283297113215234,,,,,8.195027779200091e-05,0.00046674789782382326,0.014792066432812674,0.000405561759457623,,,0.0002736107901507618,0.00010295466083696557,7.348769406582079e-05,0.00015424149108033818,,,0.0007389088017016103,0.000921568568282942,2.7896947891128692e-05,6.487878059166398e-05,,,0.0018902364347085324,0.001181110839999724,,0.000199207209853917,0.001724948805625026,,,0.006976766501995984,3.133770643825945e-05,,,0.00030339171048172014,,,0.00012818697145875797,9.551640379555094e-05,0.00013829001033898624,0.001665853520315674,0.00010077617538996474,3.745891075909706e-05,0.0006156546891191243,2.1402114875260545e-05,5.415083764694068e-05,,4.290739639716805e-05,0.00021888992942632006,0.0001704060845511499,0.0001436481170399977,0.00018802517056006683,0.0001452510129003661,0.0011291284719123055,1.459762612300929e-05,0.013734656579521016,0.00017513108321524803,0.00022039664886158546,0.005155385188283798,0.0001856859491350964,2.110792314502337e-05,4.91912895439918e-06,4.8470369924316163e-05,,,,0.00016944998565163768,0.0002891079976992325,0.00011837600638443044,,1.4368728297002066e-05,0.0003977086767902397,0.0003784334247425346,0.0003076090627854339,0.0010719761314031374,4.898212147622258e-05,1.0640029486392084e-05,5.14677941307193e-05,,7.165383918364361e-05,0.0011471580067329214,0.0003093668652667132,0.0003640581332568391,2.2228417009484155e-05,0.0004112131774004024,0.00011930895942616294,,,,2.9410275378869465e-05,7.267110687873906e-05,0.0005458025841860211,0.00022925045587476935,1.3652605989770327e-05,,,0.00016510310153078936,,,0.00020936776570540616,,3.5826045778412154e-05,,0.0002054064817422632,,2.650984175743697e-05,7.650290734576407e-05,0.0005585518127315238,,,0.0028586852416783663,0.0010079665377700831,0.00045434141134376133,6.243384454257119e-05,0.00031426537526817465,,,,,,0.0001902146569947207,0.0002255035672789325,0.0002189636925208569,,,,,,0.005807865757839592,0.0020869478729853026,0.0055058205464362225,0.01698259764301256,0.0069305344924068535,0.02566942288794681,0.024473436240188544,0.004572018086009996,,0.002425431708246552,0.3721337570621861,,,0.12372734586030976,0.012042761969889293,,,,,,,,,,,,,,0.010913773845601138,0.019717732702009442,0.009453247264175384,0.11359170692499318,0.05940738689264191,0.010073240373024516,0.025396368080136608,0.022435958864763336,0.0169434764303664
7.592878178468001e-05,6.101306925272115e-05,1.9596131695913865e-05,,8.27385916949415e-05,0.00033298046242187783,0.00017436626061370476,,,,0.027679194964509584,3.9759150190315706e-05,4.801669450428487e-05,0.0005096422173912002,9.68439615556652e-05,2.3781839687054525e-06,0.00017766417278730393,0.0001534263283195764,8.565671529552387e-05,6.583037175433211e-05,5.318701805128848e-05,,0.00039272599910378735,2.1790774742656296e-05,8.4221100328432e-05,0.0005586750303681625,0.00023445542236360292,0.00138230669857347,0.0001331163236606439,2.3602279062535184e-05,0.00026119936820004754,4.436994697703882e-06,2.1615540552359878e-05,0.0004752607675094996,0.00012174696213516232,,,2.8985748332969567e-05,3.730202410551872e-05,76.0,0.0012964506778389776,3.05176867424866e-05,0.00016149464226708816,9.489035042850024e-06,3.093778012247118e-05,1.7617766091500632e-05,0.00017967392027406196,,,1.8508753357200566e-05,1.485511954941965e-05,0.00013313423575376222,0.003687458009183394,4.6042855346104e-05,4.922963787931313e-05,3.269574321287915e-05,,,1.696587999079946e-05,0.0008806389153517887,0.0005529368645424031,0.00010184332469888367,0.00012729952113910508,,7.861450959028901e-05,0.0014215989881250694,,9.902083750712628e-06,,0.0006134326971538528,,,,,1.8412034754678725e-05,3.2008523215304764e-05,0.0011796209123999732,5.594701646660222e-05,0.01405098875183105,,0.00010313795324474499,3.2674127868165715e-05,2.0565480853331186e-05,3.17826477237162e-07,,,0.0007112244292039918,6.7481462201857e-05,5.058871151335248e-05,3.6399551926089706e-05,,,0.0018851459038176843,0.00029998166078397376,,7.77582651514899e-05,0.0010223464680975867,,,0.006184969760436555,1.275456511420421e-05,,,0.00028037772167422147,,,0.00010425256721690463,3.1218316709109776e-05,8.831620570244329e-05,0.0006336004622540098,0.00018237999583421732,7.50259366855795e-05,0.00033294167663722174,2.2799545532215203e-05,1.137302829909429e-05,,1.967155814726984e-05,0.00026941557498751643,1.845187544914325e-05,4.565800952869123e-05,0.00020902251707153457,0.00011210480765809939,0.0007490548975737418,4.6647530991955875e-06,0.007849769328321297,0.00015450747089325464,6.31592480150669e-05,0.0040546226019072575,0.00017186682384671146,8.31689594171535e-05,1.855526522500918e-07,4.484187341366191e-05,,,,0.0001861930844129404,0.0003970704314920585,3.443500619114334e-05,,1.5658218383266747e-06,5.7145804711008226e-05,7.206462924427571e-05,1.917039808343747e-06,0.0010798277467986232,0.0002014820728961567,6.681570516377508e-06,4.771923078150203e-06,,2.666622784964957e-05,0.0011708843324053644,2.6829346202992262e-05,5.4235321033468186e-05,7.011311549329105e-05,0.00039336794790279536,5.216493611878957e-05,0.0025186955911714426,,,7.944022510042318e-06,2.64860850094866e-05,9.299101781746948e-05,8.336462617594803e-06,6.2733366275608075e-06,,,0.00012062490979618816,,,0.00015876659464852163,,3.8717223186457924e-05,,4.339280364549884e-05,,6.516439925818836e-05,8.60365223369644e-05,0.0005772070968367924,,,0.0021727775359771206,3.503825607079548e-05,0.0004597888552650231,6.351118403636791e-05,9.161998483372964e-05,,,,,,1.2273712188896318e-05,1.4965634306923841e-05,7.672931680232843e-05,,,,0.10489219429267277,0.010374536692095423,0.005574555971781187,0.0018906753553724434,0.004063973381198602,0.02389086752906132,0.006027250872791374,0.01598831929523014,0.012504147428486666,0.0038757815490481047,,0.002026246875627325,0.3587379024886357,,,,,,,,,,,,,,,,,,0.01010848010443938,0.023174051154113702,0.008289269078719661,0.11091994784823288,0.060328745993281314,0.008541867408767443,0.016558843421893208,0.02250620376032944,0.016907533447491102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007410507948055277,0.0029397182260752852,0.0069542509831512726,,,,,,,0.0027841628331221856,0.3739933847933158,,,0.1310774971670735,0.017132047545068425,0.03888246574654167,0.013428458812067305,0.040290939923167,0.03118932732138126,0.006681742890530464,,0.01394926091314739,0.02937527290151965,0.012114822199985926,0.11269407975678347,0.013242477238791382,,,,,,,0.07172359040426397,,0.03271122737953044,0.024195113577057524,0.017229651439370806
,,,,,0.008524853606866126,,,,,0.029537498268163882,,0.00011659856572167295,0.0014646713331225765,,,,,,,0.00017523762005718096,,,2.9629035230275847e-05,,,,,,,0.0006320661167794173,,,,0.00026676703282653067,,,,6.104992343930147e-05,78.0,,,,,,,0.00031652669709455084,,,,,,0.007912507989846492,,,,,,,,,,,,,,,,,,,,,,6.270076103004518e-05,,0.006979754963430786,,0.014383200181630616,,,0.00011659270061825616,,,,,,,,,,,,,,,0.0023029165512312077,,,0.01012257917060932,,,,,,,,4.105334862475322e-05,,,0.0002349923344187127,,,2.6401419509771742e-05,,,,,,,,,,,,,,0.009866797064231705,,,,,,,,,,,,,0.011291548806362805,,,0.0019501274902709587,,,,,,0.0013207232320250036,,0.00010835031684156742,,0.030521370034327217,,0.002528411152929821,,,5.7701507555265844e-05,,,,,,,,,,,,,,7.600692128494839e-05,,8.921051938329459e-05,,,,,,,,,,,,,,,,0.000956400575134642,,,,,0.10695856675596252,0.011936595222329477,0.006147288668615183,0.0024295275243480037,0.00433051501636952,,,,,,,0.002138439374667491,0.3592018857040583,,,,,0.030190942374817925,0.00712088054675697,0.019114784211022813,0.014427731497823691,0.004238193715231397,,0.011381398932273109,0.02186364716704181,0.009131844974153012,0.11486417705186094,0.009907452860729329,,,,,,,0.06329251742145156,,0.01898088847052321,0.02304681537304173,0.017221661896323227
